dv_dt,x,t,v
-0.296399266,2.56861877,17.59552,-0.21184662
0.222251683,2.05665421,25.4690933,-0.294327736
-0.238383368,2.47244978,11.5623121,-0.268819779
0.269273609,1.88886666,8.24164867,0.264519185
0.247441143,1.2832489,1.83236647,0.386505246
0.185879886,2.06151915,12.7945585,-0.307721913
-0.159633815,2.42947268,18.0996208,-0.329114556
-0.262180418,2.53824425,35.0390091,0.259397745
0.287524074,1.98717725,33.3346672,0.223266929
-0.178210169,2.44386077,15.9071817,0.325505316
0.135177568,2.14121914,25.2050419,-0.342285544
-0.320162654,2.16006827,3.72074413,0.350607127
0.083375439,2.19177699,25.0610123,-0.35806185
0.138772726,2.13747549,21.3002605,0.339640498
-0.284406364,2.56000471,35.1270256,0.235176548
-0.270420849,2.09042239,3.5367074,0.405183583
0.366444826,1.90753889,20.1000195,-0.00232273364
-0.316235065,2.15442324,3.704741,0.355679423
0.285045326,1.14965963,1.4322865,0.278333843
0.264238149,2.0079546,20.8681736,0.251328319
-0.340142369,2.61506319,29.1338272,0.144235417
0.0881876945,2.17615294,15.1630325,0.359923035
0.126036495,2.15075922,31.4622917,-0.345804662
0.278117567,1.82865512,6.88137627,-0.179023042
0.0152162928,2.26334429,21.6523304,0.36715278
-0.0234782416,2.07377863,5.96119213,-0.306786627
-0.271091878,2.54907537,23.9887981,-0.244927481
0.285168141,1.99587977,31.9823971,-0.235878825
0.233138815,2.01730275,12.9465895,-0.276133358
-0.113187768,2.39111567,22.0044003,0.349333704
0.0691075251,2.20101118,18.739748,-0.359654397
0.170566216,2.09055376,14.9149828,0.327760279
-0.326281905,2.60109401,29.0458088,0.173475623
0.349562109,1.77803862,7.38547707,-0.0166291147
0.289268851,1.98539329,33.326664,0.220952451
0.140789598,2.13575792,25.2210445,-0.340057373
0.319102049,1.9348098,14.3148632,0.176572695
-0.0971697122,2.13390994,5.76115227,-0.294789523
0.350507438,1.92416716,26.6693344,0.0996630788
0.341744334,1.93900049,25.9972,-0.141886726
-0.0532141365,2.09809542,5.88117647,-0.303770989
0.310556203,1.96648717,19.5319061,-0.200554505
0.261384487,2.01401615,33.4466896,0.254124552
-0.112829521,2.34889221,11.9623928,-0.340031713
0.234408781,2.04183483,33.5507088,0.279974878
-0.123849802,2.35973382,11.9303865,-0.336234123
-0.343438894,2.61842203,29.1578312,0.136065751
0.0849563181,2.09941363,8.87377453,0.38074702
0.273686856,2.00662231,25.6531315,-0.248402104
0.28700465,1.8217293,6.92138433,-0.167688787
0.0909750238,2.17327714,15.1550312,0.359208584
-0.0383748449,2.08596611,5.92118406,-0.305577606
0.0983927846,1.0012548,0.272054404,0.0137161762
0.0427240804,2.22283506,15.2910585,0.368302166
-0.135779515,2.41323638,22.0684128,0.341320843
0.336898535,1.94426525,32.2464485,-0.153435305
0.359617144,1.89630544,13.6267252,-0.0674936399
0.276595742,1.07202053,1.0962193,0.182688788
-0.277102411,2.55251813,28.8137627,0.243780762
0.198207527,1.01394856,0.616123199,0.0656402186
-0.104608901,2.38268876,21.9803963,0.351971239
0.171265543,2.00251555,8.60972214,0.346579105
0.362840235,1.8912636,13.9067812,0.0349833928
-0.223849669,2.48872638,16.0512104,0.296420693
-0.360040337,2.6258924,16.7393475,0.0871550292
0.362893671,1.91346025,32.7985611,0.0445838869
-0.0443308838,2.28185773,12.1544313,-0.355184078
0.329999357,1.78961885,7.16943407,-0.0904377401
0.0920185298,1.97921038,6.27325487,-0.295768529
-0.400016725,2.31689382,4.41688347,0.0922629088
0.271974534,1.98405766,14.5469093,0.245512381
0.0800456926,2.20016694,34.0388069,0.358019799
-0.0831061304,2.34976244,15.6351271,0.361469805
-0.115119353,2.39038682,30.7981606,-0.34903264
0.282508284,1.97106707,13.1306257,-0.229197443
0.167985559,1.44775414,2.2164433,0.46708855
-0.0626779795,2.329386,15.5791159,0.365544975
-0.329580694,2.5591948,11.1542311,-0.151714936
-0.137357354,2.4035697,15.7871571,0.344587266
0.0484849997,2.2169435,15.2750549,0.367572159
-0.354292959,2.62764239,22.964592,0.105975553
-0.25627017,2.53215265,28.7337475,0.265209109
-0.339707762,2.61239028,22.8445683,0.147621825
0.238851413,2.04053783,25.5251045,-0.281331956
-0.37110281,2.23864508,3.97679543,0.262523919
0.249875396,1.27710521,1.81636322,0.382537693
-0.122964971,2.15480042,5.68913794,-0.286869645
0.319729477,1.79694498,7.09741926,-0.11392311
-0.211543262,2.48806953,24.2128429,-0.299093843
0.310567617,1.94367349,14.3628721,0.191710785
0.366484493,1.91064823,26.4212837,0.0100336624
0.349798083,1.93064499,26.0612125,-0.119895272
0.228895187,2.04437542,21.0042,0.284840524
-0.0889104307,2.3555367,15.6511307,0.360092491
0.344252676,1.93042016,33.0065994,0.118585959
-0.12009225,2.31806278,9.44188881,0.371054053
0.146750987,1.48555863,2.2964592,0.479604334
0.0995876789,2.18031478,33.9827957,0.353045046
0.321529388,1.95224166,26.8773746,0.17002961
0.305775315,1.9685874,33.2466507,0.197065294
-0.0376178809,2.31633592,21.79636,0.365349203
-0.291337222,2.56422567,22.5885181,0.228382319
0.00644091517,2.27218056,21.6763344,0.367388994
-0.194053963,2.39444923,9.65793133,0.337047398
-0.0816064104,2.35647273,30.8941784,-0.358414322
0.257252216,2.0188539,19.3078613,-0.264479399
-0.365862101,2.58037472,10.4740944,0.0940178186
0.331594974,1.81268084,7.88157654,0.155413851
0.282949299,1.98878789,20.7881584,0.229481459
0.301610023,1.97966635,32.054409,-0.214756384
0.314794153,1.96656442,32.1184235,-0.195063651
-0.139712334,1.91346812,3.144629,0.488087833
-0.188566059,2.46652627,34.7909584,0.315999717
-0.310139686,2.51621795,10.082016,0.228504211
0.104799159,2.15899181,15.1150227,0.355305493
0.131535038,2.14727306,27.6055202,0.34231025
0.223293081,1.02260494,0.728145599,0.0892670676
-0.327465624,2.53524303,10.1700344,0.200398728
-0.282480985,2.55811548,35.1190224,0.237456232
-0.363320023,2.64171362,29.661932,-0.0454870351
0.0167882144,2.2639482,34.2148438,0.366431683
-0.0213630479,2.30206656,34.3188629,0.366158783
0.109848529,1.54796278,2.42448497,0.495978683
0.320961744,1.79604793,7.10542107,-0.111350238
-0.0518552028,2.32063055,18.4116821,-0.362463146
0.2911838,1.98949015,25.7251453,-0.22808437
0.326559126,1.81914401,7.92158413,0.168542519
0.0654230565,2.12091756,8.92978573,0.384972692
0.253350914,2.02229309,33.4786949,0.262379974
-0.400598466,2.31202507,4.3688736,0.111318447
-0.356236696,2.2142117,3.88877773,0.294133693
-0.104478262,2.34068489,11.9863977,-0.342647225
0.205087468,1.88705242,6.60932207,-0.245226786
-0.368999481,2.59125876,10.7941589,-0.024776414
0.109912202,2.169379,27.6695347,0.349992931
0.293238968,1.96176076,14.4508905,0.218333453
-0.287647128,2.56597614,23.9167843,-0.224805757
0.252485156,2.00454211,14.6269255,0.266510248
0.0390996523,2.23533654,24.9409885,-0.365328163
-0.094696857,2.36128902,15.6671333,0.358619452
0.20944038,2.0697217,31.7103424,-0.30384621
-0.185961515,2.46399188,34.7829552,0.317499608
0.355324,1.91689801,20.3320656,0.0818270221
0.219112173,1.34800255,1.9923985,0.42377001
-0.185658365,2.46239018,30.5821171,-0.316531986
0.363903761,1.91539419,32.5185051,-0.0578435212
-0.364122927,2.64239049,29.6459293,-0.0396639183
-0.0975828543,2.36415625,15.6751347,0.357847244
-0.349012375,2.6138854,16.6273251,0.126867294
0.366378725,1.90753841,20.1080208,0.000613154785
-0.35591948,2.63505888,29.7659531,-0.0829765499
0.036984358,2.15193915,9.00980186,0.38908127
-0.331550151,2.61151958,29.9659939,-0.152104229
0.0384115987,2.23670816,31.2222443,-0.365529478
-0.0314371437,2.30025411,18.4676933,-0.364796907
0.33987546,1.93423426,26.7573509,0.130202517
-0.396175146,2.32390881,4.51290274,0.0542310625
0.277839601,1.19024372,1.56831372,0.316755444
-0.360647798,2.62658,16.7473488,0.0842719525
0.359799832,1.91579795,26.5653133,0.0625310242
0.326572597,1.95474887,32.1824379,-0.174594864
0.129532039,2.14671516,25.1890373,-0.344420046
0.238666758,1.92487669,8.36967373,0.297092974
0.25886479,1.25316465,1.75235045,0.366286099
-0.0152923902,2.2081213,9.15383053,0.390645772
0.214326277,2.06256604,33.6227264,0.296142638
-0.364639699,2.631253,16.8113632,0.0610372126
-0.338267297,2.31181645,4.9449892,-0.107465521
-0.11237023,2.38759708,30.8061619,-0.349936783
-0.346371174,2.5740006,11.0422087,-0.113885202
0.276087821,2.00049305,19.3798752,-0.245272264
-0.337437034,2.61264729,35.3990784,0.149957493
-0.360564232,2.63633728,29.3258648,0.0770430639
0.207391635,2.06972289,33.6467285,0.301200718
0.361787677,1.89215875,13.9307861,0.0437637009
-0.313854635,2.58608341,17.5075016,-0.184974954
0.145396933,2.13351893,33.8467712,0.336488932
0.0152935879,1.00000405,0.040008001,0.000306736241
0.220250309,2.05468011,19.1798363,-0.29505676
0.32311818,1.93065262,14.2908583,0.168854326
0.107540466,2.15615463,15.1070213,0.354459077
0.137268066,1.94223678,6.4012804,-0.28101328
0.351761132,1.78359342,7.61752367,0.0649692565
-0.125776917,2.3239522,9.45789146,0.369087934
-0.153955385,2.4199605,15.8351669,0.337542444
0.340789348,1.78251529,7.26545286,-0.058134336
0.332029253,1.78822136,7.1854372,-0.085125275
0.366476417,1.90777397,20.0680141,-0.0140702873
-0.106209479,2.37272143,15.6991396,0.355388761
0.36194554,1.91345596,19.9239845,-0.0667179003
-0.0952625275,2.37494278,28.237648,0.354519397
-0.39841336,2.29713607,4.2568512,0.155611321
-0.265558273,2.53911686,22.4844971,0.257106334
0.123492151,2.1555047,27.6295261,0.345353872
0.323358208,1.79431581,7.1214242,-0.106175855
0.35151878,1.92356133,32.9425888,0.0962549523
0.238206074,2.03738356,27.2534504,0.276626319
0.0925637707,2.18490028,21.4362869,0.355446428
0.269978791,2.00646091,19.3558712,-0.251826048
-0.238396913,2.04682803,3.43268657,0.432001621
0.112411119,2.16339588,25.1410275,-0.350251377
0.165584192,2.11165333,25.2930584,-0.328899205
-0.366603017,2.64428377,29.5739155,-0.0133511694
-0.278693616,2.55075598,17.6755352,-0.23485893
-0.16600062,2.44268274,22.1564312,0.328028917
-0.367745727,2.63547039,16.9073811,0.025785828
-0.364918023,2.64315772,35.9111824,-0.0331161469
0.141410559,2.13475847,21.2922592,0.338517666
-0.355890006,2.62128758,16.6913376,0.104333937
-0.201656118,2.21733284,5.45709133,-0.248957723
-0.290378332,2.52269673,11.3542709,-0.213763118
0.366739333,1.91079879,32.6865387,0.00362105621
0.257398039,2.0181222,33.4626923,0.258284837
-0.318309218,2.59829831,30.0460091,-0.17813091
-0.3466039,2.62513614,23.5727139,-0.114527725
0.219739452,1.94688892,8.44168854,0.313622773
-0.371965826,2.58996296,10.618124,0.040684808
0.220456347,2.03822446,14.7469492,0.294903934
-0.242751449,2.47671485,11.5463095,-0.264977336
-0.327508211,2.60627937,23.7087421,-0.160529435
0.0657874495,2.0006752,6.20124006,-0.301498175
0.0429402068,2.23766875,34.1428299,0.364328891
0.332455397,1.93893611,20.5241051,0.147983402
0.0243065897,2.0346458,6.08921766,-0.306633413
0.36239171,1.91361284,26.5253048,0.0480364896
0.362778813,1.91652572,26.2132435,-0.0659326687
0.00691336626,2.26217484,18.5717144,-0.366066217
0.237940237,2.01983976,14.6829367,0.280242652
-0.0504795238,2.24538207,9.24985027,0.387474537
-0.0728760064,1.82157087,2.96059203,0.507863045
0.362448394,1.91382527,32.8065605,0.0474921949
-0.275402337,2.27231026,5.2090416,-0.189325318
-0.206850991,2.00423121,3.3366673,0.453829497
-0.293924153,2.52606583,11.3382673,-0.20909965
-0.321216613,2.55157948,11.20224,-0.167305797
-0.358969599,2.62955046,17.1714344,-0.0708741844
0.123854667,2.15224433,25.1730347,-0.346459866
-0.0816245154,1.83374977,2.98459697,0.506026566
0.283512115,1.82444441,6.9053812,-0.172266781
0.215338126,2.05942202,19.1638336,-0.298536748
-0.36545524,2.64346528,29.6139221,-0.0279875956
0.0821587145,2.19763327,27.7495499,0.357618928
-0.33378005,2.60895538,35.3750763,0.157993451
0.309061021,1.80485296,7.03340673,-0.13413617
0.272605479,1.98036802,13.0906181,-0.240145937
0.315098494,1.96586943,25.8371677,-0.194229558
-0.365717679,2.63520813,17.059412,-0.0302126911
0.153201327,2.12551332,33.8227654,0.332925588
-0.126688212,2.4058063,28.3256645,0.344787419
0.0146774808,2.26019001,31.1582317,-0.367226154
0.348582059,1.78914738,7.689538,0.0901211053
-0.00309484103,2.27783585,31.1102219,-0.367510945
0.292298466,1.98177385,27.0294056,0.216836914
-0.277059793,2.54111838,16.243248,0.248252645
-0.114556551,2.38913441,24.5169029,-0.348835588
0.296078742,1.97844279,33.2946587,0.211556539
0.273893982,1.20578778,1.61632323,0.330012053
0.356140018,1.92413211,32.4064827,-0.0980868712
-0.0874593779,1.84184158,3.0006001,0.504682064
-0.369161874,2.58501601,10.5301056,0.0733857527
-0.339458078,2.60386753,16.5553112,0.151601315
0.363428771,1.90964401,20.2120419,0.0386405289
-0.0620809533,2.10533547,5.85717154,-0.302400947
-0.117299885,2.39191628,24.5089016,-0.347912729
-0.0185962543,2.28511119,15.4590921,0.370383024
-0.32303077,2.59817886,35.3110619,0.178992271
-0.359093785,2.57174015,10.3940792,0.123087332
0.366807461,1.91150808,32.614521,-0.0227961112
0.298437983,1.98235571,25.7571507,-0.218677551
0.0243504066,1.00001669,0.0640128031,0.000782744726
0.352829903,1.90050352,14.0588121,0.08995758
0.216062069,2.0602541,27.3334675,0.294827878
-0.0685299337,2.33523226,15.5951195,0.364498734
0.161405817,2.01372933,8.6417284,0.351914287
-0.145455793,2.34430456,9.51390266,0.361497641
0.174063757,1.43661726,2.1924386,0.463011712
0.285268813,1.82307768,6.91338253,-0.169985026
-0.0456409007,2.32590365,28.1016197,0.364070237
-0.257734418,2.53649044,30.3260651,-0.259438545
0.207515582,1.8850857,6.6173234,-0.24357599
0.121004574,2.15502095,25.1650333,-0.347443938
0.173664391,2.1038053,25.3170643,-0.324779391
0.133318827,1.5087055,2.34446883,0.486287922
0.284429699,1.96925974,13.138628,-0.226961151
-0.26569736,2.54467225,30.2940598,-0.251044393
0.349017531,1.92284155,20.39608,0.104363069
0.353862047,1.92658532,32.3824768,-0.106575377
-0.352897257,2.63223171,29.7979603,-0.0943451375
-0.260581702,2.53636217,28.7497501,0.261054844
-0.171009794,1.95587933,3.23264647,0.474021077
-0.363089412,2.63912821,29.3658733,0.0626263767
-0.0095968768,2.29033732,34.2868576,0.366660953
-0.359741718,2.6357255,35.5991211,0.0802979544
-0.132980749,2.41050124,22.0604115,0.342399597
-0.122937739,2.3210113,9.44989014,0.370082319
0.285283089,1.14743412,1.42428482,0.276046336
-0.0544530861,2.33464122,28.1256256,0.36287275
-0.23337996,2.49809122,16.0832157,0.289101571
-0.365156502,2.64323139,29.6219234,-0.0309099704
-0.399766833,2.30301976,4.29685926,0.139840052
-0.278351098,2.4821887,9.94598961,0.268603563
0.365641832,1.91137886,32.7345467,0.0212189667
-0.0844096169,2.36278558,21.9243851,0.357333839
0.367056638,1.91078186,26.3572712,-0.0134406341
-0.0328802764,2.22679687,9.2018404,0.389482617
-0.246890783,2.52331948,34.9829979,0.273769885
0.289861947,1.96529591,14.4668932,0.223004475
-0.321339041,2.5938344,22.7325459,0.184515446
-0.270047426,2.47342706,9.91398239,0.277376056
0.124088988,1.52431214,2.37647533,0.490385532
0.349879414,1.92202079,20.3880768,0.101569302
0.195063755,1.97532475,8.529706,0.331903607
-0.329621315,2.17381883,3.7607522,0.337678999
-0.160429358,2.43655109,30.6621323,-0.330350637
0.363083899,1.91636682,32.5024986,-0.0636453331
-0.190074429,2.4660852,24.2848568,-0.313502014
-0.253659576,2.53230095,30.3420677,-0.263538182
0.353173584,1.77954769,7.53750753,0.0368229933
0.284206778,1.15644479,1.4562912,0.285182953
0.149971932,2.12836504,27.549509,0.334461242
0.132358894,2.1439631,25.1970387,-0.343364567
0.191086873,2.05663943,12.8105621,-0.304727584
-0.104954526,1.86596835,3.04860973,0.500063479
-0.33034569,2.60237432,17.4114819,-0.154017434
0.0354455598,2.23963761,31.2142429,-0.365823925
0.119394056,1.53216481,2.39247847,0.492324471
0.08258266,1.59197605,2.51250243,0.504445374
0.283556849,1.99070716,27.0694141,0.228384614
0.362830192,1.91245091,19.9399872,-0.0609068237
0.0573208258,2.2231648,34.1028214,0.36235702
-0.245188043,2.52134156,28.6937389,0.27529344
-0.1196739,2.38889837,18.2196445,-0.345903873
0.288852245,1.98529172,27.0454082,0.221497759
-0.343857795,2.62358475,29.8779755,-0.122302808
-0.0178521238,2.29253054,31.0702133,-0.367103219
0.212430328,2.06618428,25.437088,-0.301339746
0.0421746224,1.00008929,0.112022407,0.00238125725
0.315453947,1.93988335,13.2826567,-0.184242129
0.283239841,1.99777436,31.9743958,-0.238153473
0.268108428,2.00398159,20.8521709,0.247079313
0.344491273,1.90876603,14.1388273,0.117978878
-0.0603188984,2.34045029,28.1416283,0.361957997
-0.326001018,2.53361678,10.1620321,0.203015894
-0.285979599,2.55812073,17.643528,-0.22582528
-0.00683872169,2.27323246,15.4270859,0.370779008
-0.296812773,2.56958914,22.6125221,0.221384078
0.294852048,1.98588526,25.741148,-0.223408803
0.131400123,2.1127944,12.6345272,-0.333117336
-0.361855954,2.63948798,23.4046803,-0.0548103452
0.35173887,1.90446591,13.5307064,-0.101648822
-0.230175942,2.50814152,30.4300861,-0.284873009
0.286427885,1.13028646,1.36027205,0.257691205
0.292607009,1.86097682,8.12962627,0.2330347
-0.173413515,2.45143914,28.4616928,0.324373245
-0.256088763,2.5204277,16.1632328,0.2695328
0.361308098,1.91821039,26.1892376,-0.0745817944
-0.366762996,2.64437723,29.5659122,-0.010420274
-0.164706111,2.44328284,34.7189445,0.328714103
-0.261450678,2.46439672,9.88197613,0.285876065
0.134530202,2.14248419,31.4862976,-0.342684686
-0.339626253,2.54891062,10.2420483,0.176342607
-0.0890897214,2.35800576,18.3076611,-0.355110556
-0.218994796,2.48395658,16.0352077,0.299967319
-0.0815063193,2.35991764,21.9163837,0.358008653
-0.133236676,2.40264583,18.179636,-0.34084031
0.235419676,1.86256599,6.71334267,-0.222293884
-0.186033681,2.20512462,5.5051012,-0.258301228
0.313913763,1.94135332,13.2746553,-0.186730608
-0.337444276,2.61733055,29.9259853,-0.138697401
-0.234055221,2.50537157,17.8515701,-0.280068964
0.284507126,1.15416503,1.44828963,0.28290233
-0.365995556,2.64276886,35.7191429,0.0369424745
0.0311487839,2.2346518,15.3230648,0.369486868
-0.269583821,2.54866266,30.2780552,-0.246751994
-0.280536175,2.55620837,35.1110229,0.239720881
0.33715117,1.94369996,25.9651928,-0.152677849
0.365532637,1.91336787,32.5585098,-0.0432821847
0.366507292,1.90760982,20.0840168,-0.00819609314
-0.0123651959,2.20500255,9.1458292,0.390757501
0.341603607,1.79934549,7.78555727,0.123173229
-0.273405939,2.55258441,30.2620525,-0.242397517
-0.296031296,2.57110143,28.8937778,0.220806018
0.303929448,1.97307968,19.4999008,-0.210399747
0.254474133,1.90634811,8.3056612,0.281292319
-0.392321885,2.32633209,4.56891394,0.0321977586
0.174836725,1.91161835,6.5133028,-0.263488114
0.141144887,2.03666401,8.70574093,0.361628711
-0.399622858,2.31831479,4.4328866,0.0859120041
0.183884174,1.41828012,2.15243053,0.455900103
0.115282588,2.16059685,25.1490307,-0.349339813
-0.27458629,2.55037856,35.0870171,0.246422902
-0.366771847,2.5899663,10.8341665,-0.0395016298
0.0599465631,2.20520115,15.2430487,0.365838349
-0.101290949,2.37636805,30.8381672,-0.353332222
0.0716537386,1.99587321,6.21724367,-0.30038771
0.349224001,1.90700328,13.5067015,-0.110034868
0.217710823,2.05593324,21.0442085,0.293759704
0.290583819,1.98352349,27.0374069,0.219174191
-0.141580299,2.41658616,24.4368877,-0.338636398
-0.259334147,2.53111601,17.7555504,-0.256382704
0.263354689,2.01198769,33.4386864,0.252020299
0.367067516,1.91068351,26.3652725,-0.0105071012
0.0323979072,1.66945386,2.6645329,0.513314486
0.241587907,2.03404975,19.2518501,-0.278441578
0.364560187,1.8906765,13.7467489,-0.0238175113
0.199315533,2.07955313,31.6783352,-0.310429841
-0.212223202,2.01147509,3.35267043,0.450397342
-0.346788943,2.62641382,29.8539715,-0.113992512
0.304513901,1.9499805,14.3948793,0.201568082
0.350542903,1.9027369,14.0828161,0.0984492376
-0.251004398,2.06392717,3.47269464,0.422061354
0.107171178,2.17217565,27.677536,0.350855172
-0.106057316,2.38584661,34.5509109,0.351406366
-0.372165114,2.590554,10.6341267,0.0347201079
0.0954559743,2.17531586,18.8117619,-0.353725642
0.177431881,1.90950716,6.52130413,-0.262077868
0.190766707,2.08686924,33.7027397,0.312336087
0.226179034,1.93941998,8.4176836,0.308264822
-0.398065954,2.29588389,4.24884987,0.158756539
0.254503489,2.00241971,14.6189241,0.264482051
-0.00854712538,2.06155515,6.0012002,-0.307396978
0.211385205,2.04775691,14.7789555,0.301804632
0.250842899,1.03886342,0.880176008,0.125400126
-0.365030318,2.63173294,16.8193645,0.0581145696
-0.100321591,2.36933231,18.2756557,-0.352074176
0.0716302618,2.20329905,25.0290051,-0.360521942
0.12319003,2.15353465,31.4542904,-0.346798867
-0.235834986,2.04336047,3.424685,0.43393153
-0.307568669,2.58621454,23.8207645,-0.196189761
-0.397294253,2.29330492,4.23284674,0.165036559
0.254734546,1.84711075,6.785357,-0.204637796
-0.196651012,2.39712954,9.66593361,0.335487008
0.227117464,2.03122163,14.7229443,0.289538443
0.259903461,1.25024462,1.74434888,0.364214152
-0.310863733,2.58608103,35.2470512,0.199294806
-0.347160637,2.62255454,35.471096,0.125384033
-0.367102921,2.6445179,29.5419083,-0.00162369839
-0.353582501,2.31923962,4.86497307,-0.0794921741
0.19417204,2.08454657,31.6623325,-0.313598216
-0.255310684,2.25791073,5.2810564,-0.208491877
-0.0757913589,1.82563567,2.96859384,0.507274806
-0.346929103,2.19972348,3.8407681,0.310828149
-0.290560961,2.56572056,28.8697739,0.227851227
0.349826247,1.92514098,32.9585915,0.101882309
-0.306170017,2.2929914,5.08901787,-0.154330909
0.366425872,1.90789115,20.0600128,-0.0170072168
0.300614238,1.97330987,26.989397,0.20494999
0.330625623,1.94323468,26.8213634,0.151741177
-0.360818475,2.63856483,23.4206848,-0.0605940446
-0.105824955,2.1409328,5.73714733,-0.292358309
-0.335225821,2.60713816,17.3794765,-0.143361017
0.345961034,1.93464744,26.0292053,-0.130955592
-0.33238706,2.60493565,22.7965584,0.163696676
0.129400954,1.00307703,0.368073612,0.0246778857
0.0681196749,1.00039172,0.184036806,0.00636402005
-0.154726833,2.42997766,24.3968792,-0.332740068
0.353294522,1.90288401,13.5467091,-0.0960210487
0.259398907,2.01606083,33.4546928,0.256212771
0.295662493,1.85728729,8.11362267,0.22833322
-0.163003162,2.43918324,30.6541309,-0.329060942
-0.0120104514,2.25038123,12.2424488,-0.357531786
0.225619584,2.05090785,33.5827179,0.287341654
0.277869523,1.07497942,1.11222243,0.187125847
-0.248510614,2.06053972,3.46469283,0.424087703
-0.0348217562,2.30881858,24.7409477,-0.365621239
-0.328190625,2.30630302,4.9929986,-0.123625465
-0.364234477,2.63406372,17.0914192,-0.0419141725
-0.363931596,2.64008307,29.381876,0.0568320751
0.3567774,1.91874838,32.8865776,0.076356791
-0.0267471783,2.26472068,12.2024403,-0.356829286
-0.377190411,2.32699609,4.7129426,-0.023418108
-0.0150995553,1.7395227,2.80056,0.514681756
-0.111782864,2.39147329,34.5669136,0.349674046
0.364004999,1.89139009,13.7227449,-0.0326111503
-0.295008034,2.56781983,22.6045208,0.223731518
-0.0322810821,1.76424432,2.84856963,0.513613164
-0.294705808,2.56691575,17.6035213,-0.214211062
0.247003391,1.0359273,0.85617125,0.119423136
-0.199079379,2.21532869,5.46509314,-0.250567347
-0.0807662234,2.3606565,28.1976395,0.35802415
-0.125985995,2.4054122,34.6069221,0.344944984
0.3455365,1.77981019,7.32146406,-0.0388875641
0.286394984,1.11819565,1.31226242,0.243898451
-0.0204940382,2.07133603,5.96919394,-0.306956589
-0.299733728,2.57196808,17.5795155,-0.20707725
-0.349955678,2.61488867,16.6353264,0.124076694
0.00614626193,1.00000024,0.0160032008,4.92299951e-05
0.296547443,1.95830011,14.4348869,0.213608533
-0.253228843,2.53079271,24.060812,-0.263792396
0.363619,1.91153932,19.9559917,-0.0550823174
-0.244913623,2.4788239,11.5383072,-0.263030231
0.328784615,1.9425627,20.5481091,0.155906007
-0.0142490361,2.28827238,24.7969589,-0.367016762
-0.241071135,2.51935196,30.3900776,-0.275434852
0.0728876218,2.20497441,21.4922981,0.36010021
0.0122543126,1.00000215,0.0320064016,0.000196515946
0.0486245118,1.64483941,2.61652327,0.511327744
-0.379033923,2.25272131,4.0328064,0.241814509
-0.331621081,2.3082273,4.97699547,-0.118294694
-0.360781282,2.63115025,17.1474304,-0.062233679
-0.0962107107,1.85393381,3.02460504,0.502484083
-0.365731001,2.64367557,29.6059208,-0.0250633359
0.0904717445,2.0933125,8.85777187,0.379338622
-0.329914689,2.30727577,4.9849968,-0.120967239
0.346307516,1.92543602,20.420084,0.11270088
0.16186744,2.08406496,12.7225447,-0.320188791
0.0970780477,2.14535809,12.5385075,-0.344210058
-0.332519829,2.61127424,23.6767349,-0.149946213
-0.114424765,2.14789796,5.7131424,-0.289717913
0.355592132,1.92449522,26.1172237,-0.100261688
0.293386906,1.97815156,20.7401485,0.215679482
0.357966095,1.91446376,20.3000603,0.0704143345
0.365638018,1.91114128,26.4532909,0.0217593964
-0.0103347478,2.29076457,28.0056019,0.366761029
-0.286764622,2.51925302,11.3702736,-0.218369454
-0.211850762,2.22522092,5.42508507,-0.242313057
0.32494086,1.94637716,20.5721149,0.163737565
0.0165938865,2.24947023,15.3630724,0.370448649
-0.132023767,2.36778235,11.9063816,-0.33315599
0.0557810739,2.22235751,21.540308,0.363201022
0.32929188,1.95200145,32.1984406,-0.169366375
-0.357836783,2.63584208,23.4606915,-0.0749785081
0.227505252,2.04767227,19.2038403,-0.289690286
0.0854481831,2.15644431,12.5065012,-0.347189516
-0.342998654,2.6146481,17.3234653,-0.124353483
-0.176674441,2.41180301,11.7703543,-0.312102884
-0.31510967,2.59383225,23.780756,-0.183715954
0.125441372,2.1511929,21.3402672,0.344937563
0.289975166,1.98162305,20.7561512,0.220335573
0.22660616,2.05304408,31.7663536,-0.291557193
-0.0294423159,2.0786593,5.945189,-0.306374818
-0.0449030027,2.32546282,34.3828773,0.364037424
0.315919608,1.95785332,26.9093819,0.180236682
0.316971868,1.93843293,13.290658,-0.181741044
0.344296813,1.78047359,7.30546093,-0.0444115922
0.353061944,1.92309475,19.8119621,-0.106879979
0.364132792,1.9090656,20.1960392,0.0328151435
-0.0507802218,2.33129025,34.39888,0.363274455
0.015354312,2.25883698,24.876976,-0.367021829
0.247980848,2.03166556,25.5571117,-0.273507357
-0.394116342,2.32544351,4.544909,0.0416208766
-0.00152075232,2.28195786,27.981596,0.366909087
0.248405397,2.02744269,19.275856,-0.27256605
-0.229218334,2.43080926,9.76995373,0.31335485
0.08912687,1.98157561,6.26525307,-0.296497792
0.122912064,2.12082696,12.6105223,-0.336189628
0.195227176,1.8950479,6.57731533,-0.251634419
-0.299575537,2.57811117,23.8607731,-0.208348274
0.117729038,1.95819223,6.3452692,-0.288177133
-0.0913708657,2.12919807,5.7771554,-0.296293557
0.288719475,1.82039964,6.92938566,-0.165378273
0.355404735,1.92492723,32.3984795,-0.100922562
0.212859973,2.06181359,19.1558304,-0.300247073
-0.295542419,2.57095075,35.1750336,0.22119242
-0.123158917,2.40263963,34.5989189,0.345936149
