dP_dt,t,P
0.00467215339,14.6199236,10.8499174
-0.00661481824,17.3816757,10.855794
1.44811738,5.76815367,3.45315075
-0.00668752799,53.2608528,10.8558321
-0.00443456229,35.9467888,10.85466
0.00610428024,11.5395079,10.8491716
0.42258051,3.54930997,1.67316282
-0.00198255247,24.5221043,10.853384
0.0123537574,21.4298859,10.845911
0.00620051473,18.3848763,10.8491211
0.00946854521,28.4168835,10.8474169
-0.00920749176,47.9733963,10.8571415
-0.00854464341,22.6573315,10.8567972
0.000746286998,12.1532307,10.851963
0.0147710973,11.0556107,10.8446493
-0.00604556128,18.809761,10.8554974
-0.000871523516,17.6295261,10.8528051
-0.00428366382,46.0850182,10.8545809
1.41651547,8.49449921,9.98092175
0.00954284333,52.0688133,10.8473778
0.0128414715,30.0574112,10.8456564
0.00803889148,47.0056,10.8481627
-0.00880245492,15.4932985,10.8569317
0.0143664749,40.2074432,10.844861
-0.0106383963,22.5747147,10.8578854
0.017227225,43.7363472,10.8433666
-0.00297850044,36.2182426,10.8539019
-0.000813925813,34.7311478,10.8527756
0.0118590798,18.1724339,10.8461695
0.0235845875,42.2020416,10.8400431
0.0167956911,40.3136635,10.8435917
0.184093028,1.40128028,1.06934273
0.00022195575,50.9711952,10.8522358
-0.00015022904,31.3792763,10.8524303
-0.00943599083,32.5123024,10.8572607
-0.00929043349,15.39888,10.8571854
0.0102809081,40.59692,10.8469934
0.0123997461,26.6819363,10.8458872
0.0136881554,43.6183243,10.8452148
0.00493287714,49.165432,10.849782
0.0162275769,33.7397461,10.8438892
-0.00510743726,27.6143227,10.85501
0.00271844724,48.4100838,10.8509359
-0.00464300485,51.549511,10.8547678
0.704899013,4.57611513,2.2303946
0.003161103,48.4218826,10.8507051
0.000359533849,46.5453072,10.8521643
1.95662022,6.2402482,4.25141716
0.534632444,4.04500914,1.90661228
-0.00515158707,43.2170448,10.8550329
0.0121139595,18.1134224,10.8460369
-0.00949184969,22.2442493,10.8572893
2.68353868,7.85717154,8.66345215
0.116776511,9.93438721,10.7908535
1.10625875,5.34326887,2.91281605
-0.00516667869,22.1144238,10.8550406
-0.00112339412,14.8795757,10.8529367
0.0113705574,53.8037605,10.8464241
3.03161407,7.56211233,7.81764507
0.00109575887,12.9085817,10.8517809
-0.00851264782,52.9539909,10.856781
-0.00460939389,27.6497307,10.8547506
0.0151050882,42.3908768,10.8444748
0.000969074667,11.9171839,10.8518467
0.00413044635,21.2056408,10.8501997
0.00655302778,19.5533104,10.848937
0.0137097817,42.4144821,10.8452034
1.91901875,8.24664974,9.56813526
-0.00684966519,52.8477707,10.855916
0.000547124364,38.0830154,10.852067
0.00498201838,11.5985193,10.8497562
0.00537098385,47.1826363,10.8495531
0.74759835,4.68233633,2.30737591
-0.00604775548,51.2662544,10.8554993
0.587959707,4.23384666,2.01136947
-0.00396244694,34.2000389,10.854414
-0.00223104167,19.2818565,10.8535128
-0.00303874211,13.2626524,10.8539333
0.519329607,3.9859972,1.87587523
0.778015971,4.75315046,2.36139393
-0.00561297545,17.0748158,10.8552732
-0.000378211349,52.6235237,10.8525486
0.00720104016,28.0982189,10.8485994
-0.00790971331,52.9067802,10.8564672
0.00130073458,45.7427483,10.8516741
0.00374803529,18.4556904,10.850399
0.00531574991,50.8177643,10.8495827
-0.0120395059,22.4448891,10.858613
-0.00157139322,48.292057,10.8531694
-0.00467051519,36.053009,10.8547821
-0.010746859,39.5583115,10.8579416
-0.00902870856,30.6947384,10.857049
0.00892475341,38.6613312,10.8477001
-0.00845084991,29.1840363,10.8567486
-0.0025823426,46.39188,10.8536959
0.00607741438,33.9521904,10.849185
3.02334237,7.573915,7.85310268
0.267607689,2.46349263,1.30529487
0.00489531271,46.7459488,10.8498011
0.00668219244,40.0186043,10.8488703
0.00483908225,14.6081219,10.8498306
-0.00640071183,51.3842773,10.8556824
0.204691991,1.719944,1.13120651
-0.00103265629,51.7029419,10.8528891
-0.00570434472,28.9243851,10.85532
0.00140240975,34.7901573,10.8516216
0.00255632936,22.9169827,10.8510199
0.0105711743,25.2538509,10.8468418
-0.00356484274,13.6521301,10.854207
-0.00627966085,15.6585321,10.8556194
0.000129685344,16.8623734,10.8522844
0.00787170883,47.041008,10.8482494
-0.000753276458,50.0388069,10.8527441
-0.00868382491,32.9371872,10.8568697
0.00253325282,12.7787561,10.8510323
0.32963708,2.98279667,1.46076918
-0.00688339118,17.3580723,10.8559332
0.0122612771,32.0756149,10.8459597
0.810105264,4.8239646,2.41770434
0.00558707071,21.2410488,10.8494406
-0.0018133698,30.5059013,10.8532953
-0.00240402715,18.6445293,10.8536034
-0.00570366764,51.4786949,10.85532
-0.00201324373,37.9885979,10.8534002
-0.0019602715,17.5941181,10.8533726
0.00575334625,43.4530907,10.8493538
1.43719745,5.75635147,3.4361248
0.0119733233,18.1606312,10.8461103
3.09602666,7.34966993,7.16787243
0.00432411768,14.2658529,10.8500996
-0.00168967678,44.4090805,10.8532314
2.93946457,7.66833353,8.13278866
0.0909945443,10.0760155,10.8045521
-0.00494228536,48.1858368,10.8549242
-0.00345182675,24.4866982,10.8541489
-0.002843722,30.5295067,10.8538322
0.943694174,5.08361673,2.64578629
-0.00970765855,47.8199654,10.8574018
1.74985683,6.06321287,3.92360377
0.0025174839,12.4364872,10.8510408
0.00134008541,16.8269653,10.8516541
0.0065356507,37.0090027,10.8489466
0.00957746431,36.7847557,10.8473597
0.0040888926,45.0346069,10.8502216
-0.000354575546,45.8135643,10.8525362
0.00862852857,28.1572323,10.8478546
0.00173090084,38.8737755,10.85145
-0.0120467609,22.4330864,10.8586168
-0.00340426923,46.3328667,10.8541241
-0.00592144346,25.9501896,10.8554335
-0.00106143102,36.312664,10.8529043
-0.00817569159,22.6691341,10.8566055
-0.00203790283,14.9149828,10.8534126
-0.00928843021,15.3634729,10.8571835
0.00309562148,17.7475491,10.8507395
0.453583121,3.70274043,1.73984933
0.00275043701,12.4718943,10.8509188
-0.00772420643,52.8949776,10.8563709
2.90436411,7.00740147,6.12838793
-0.00829166826,15.5405083,10.8566656
0.0138118584,35.1678352,10.84515
-0.00307362434,51.0892181,10.8539515
-0.00525364839,53.3198624,10.8550863
-0.00932507217,31.1550312,10.8572025
-0.00500142341,51.1836357,10.8549547
2.82527423,7.76275253,8.40369987
-0.00149761944,50.0152016,10.8531313
-0.00647530006,31.237648,10.8557215
3.04251194,7.1844368,6.65936375
-0.00664935494,15.1156235,10.8558121
0.230692267,2.06221247,1.20557547
0.172617704,1.20064008,1.03356838
0.00342977117,16.7679539,10.850565
0.0141313048,40.5143013,10.8449831
-0.0126550617,32.677536,10.8589334
0.00836582296,45.2116432,10.8479919
0.00291226152,51.8327675,10.8508348
0.0197801813,33.6217232,10.8420324
0.246022552,2.2392478,1.24774945
-0.00168387301,51.6793365,10.8532286
0.0145538598,11.0674133,10.8447628
0.012457055,53.8509712,10.8458576
0.184851527,9.69833946,10.754344
0.498891294,3.90338063,1.83430672
0.0041253455,53.59132,10.8502026
0.014793898,33.39748,10.8446379
2.50290608,6.665133,5.19753742
-0.010073496,22.2678528,10.8575916
-0.0127154179,32.6893387,10.8589649
0.00778861577,36.6549301,10.8482933
0.170067832,1.1534307,1.02547896
0.0117458208,50.451889,10.8462286
0.0115062874,18.0426083,10.8463535
2.84222151e-05,40.7739563,10.8523369
0.0150284488,43.6537323,10.8445148
0.00138500228,12.8849773,10.8516302
0.678736269,8.97839546,10.47297
0.227790505,2.0268054,1.19746006
0.00542133162,11.5749149,10.8495274
0.0457626246,10.4654932,10.8284178
-0.0127437841,30.9425888,10.8589792
-0.00984725915,32.9017792,10.8574743
0.0127092432,31.6389275,10.845726
0.307771772,2.81756353,1.40745831
-0.00534711825,37.8233643,10.855135
1.08325326,8.68333626,10.2161646
-0.00469750538,36.0412064,10.8547964
2.8928256,6.99559927,6.09390354
0.434161425,3.60832167,1.69828415
0.0129633294,21.4534912,10.8455935
-0.00473794062,40.8565712,10.8548174
-0.00360957487,17.5351067,10.8542309
0.00392502081,43.4176826,10.8503075
-0.00269136997,22.0554104,10.8537531
0.0131690484,48.7523499,10.8454857
-0.00720141688,49.6611328,10.8560991
0.28396067,2.61692333,1.34760797
0.0152065577,33.7633514,10.8444223
0.030572664,10.6543312,10.8363857
-0.00452421559,52.7533493,10.8547068
0.00851027668,11.421484,10.8479166
0.0157901049,42.3790741,10.8441172
0.332935005,3.0064013,1.46868408
-0.00591466483,27.4490891,10.8554296
-0.00375937577,13.6167231,10.8543081
-0.0066475831,30.6239243,10.8558111
0.00909624808,48.5871162,10.8476114
-0.00942675583,39.19244,10.8572559
-0.00780092599,53.2018394,10.856411
-0.00632219808,41.5765152,10.8556414
0.0131008103,21.689537,10.8455219
0.892041266,4.98919773,2.55869675
0.00152618438,12.8731747,10.8515568
-0.00380057143,13.3806763,10.8543301
0.0119918818,35.0734138,10.8460999
0.00206106389,12.8259649,10.8512783
0.00215681084,25.4544907,10.8512287
0.00514272135,43.441288,10.8496723
0.0154136242,40.4788971,10.8443136
0.0826300234,10.1350269,10.8089819
0.18840529,1.47209442,1.082533
0.0144513631,43.9369888,10.8448162
-0.00317300041,51.6203232,10.854003
0.119370013,9.92258453,10.7894716
-0.0100903856,24.1562309,10.8576012
-0.0128472978,41.4348869,10.8590326
0.0105099455,28.3342667,10.8468733
-0.00570419757,15.0684137,10.85532
-0.00669782003,29.3492699,10.8558369
0.00185343937,14.7615519,10.8513861
0.00451402972,50.8413696,10.8500004
0.0084831221,52.0216026,10.8479309
0.0110787051,11.2916584,10.8465767
0.0180586353,23.3536701,10.8429317
-0.00750424853,42.8393669,10.8562565
-0.00503304601,26.009201,10.8549709
-0.00322807371,13.2862568,10.8540316
0.0133506721,53.9099808,10.8453913
0.190615833,1.50750148,1.08924353
0.0446552373,10.4772959,10.8289995
-0.0060510952,25.7613525,10.8555002
0.000356537785,13.9943991,10.8521662
0.00132576085,36.4070816,10.8516617
0.00471360469,38.2246437,10.8498964
-0.00797134638,15.5641127,10.8564997
0.0117430873,50.5935173,10.8462305
-0.00201752782,45.8961792,10.8534021
0.00721324189,46.8757744,10.8485928
0.00617330242,22.9877968,10.8491354
0.296201944,2.72314453,1.37862444
-0.00843133871,40.9273872,10.8567381
0.018089477,33.6925392,10.8429165
0.000986814965,49.271656,10.8518381
0.0139635205,21.6541309,10.8450708
0.00426059682,40.7031403,10.850132
0.00459496165,37.0798149,10.8499584
0.00765738543,31.5327072,10.848362
-0.00878974143,20.5447083,10.856925
0.00809670053,52.3756752,10.8481321
-0.000370657595,50.0506096,10.8525448
0.00139784731,48.3746758,10.8516235
-0.00710298354,39.1098213,10.8560476
0.00115837774,39.9005814,10.8517485
0.0096553294,53.7447472,10.8473196
0.185514584,1.42488503,1.07370579
0.00378197781,47.2416496,10.8503819
0.0139912544,35.2268448,10.8450565
-0.00737754302,20.8751755,10.8561907
0.0164739136,25.0768147,10.8437605
-0.000112394111,13.0030003,10.8524103
0.0157317817,11.0084019,10.8441477
1.62251723,5.945189,3.72466755
-0.00930025242,15.3752747,10.8571901
-0.0123341633,32.642128,10.8587666
-0.00941871293,42.9809952,10.8572512
-0.00293772528,13.2508497,10.8538809
-0.00263339677,37.3394661,10.8537226
-0.000209154925,36.3480682,10.8524609
0.0928105861,10.0642128,10.8035898
3.0207963,7.14902973,6.5515089
2.02930713,6.29925966,4.3690114
-0.0127154468,30.9543915,10.8589649
-0.00304294052,32.3588715,10.8539352
-0.00230658939,37.9767952,10.8535528
0.00317182834,12.5545111,10.8506994
0.00465507898,52.4818954,10.8499269
1.00891876,8.730546,10.2654781
2.65287614,6.78315639,5.50184631
0.023377385,42.1076202,10.8401518
0.00965556782,36.8201637,10.8473196
0.000665069092,33.1378288,10.852005
0.501743376,3.91518307,1.84014416
-0.000400022982,46.509903,10.85256
0.00391797349,21.9137821,10.8503113
-0.00670095347,17.1456299,10.8558388
0.00298059965,23.7313461,10.8507996
0.0105935168,26.5167027,10.8468304
0.000792011269,38.8973808,10.8519392
0.260510087,2.3926785,1.28659546
0.00924450997,45.2706528,10.8475342
-0.00197646162,35.7815552,10.8533802
0.273733497,2.52250457,1.32126796
-0.00871882122,20.8043613,10.8568878
0.00936668925,45.2824554,10.8474703
-0.00903869793,42.9219856,10.8570538
0.0077467924,45.4830971,10.8483152
-0.00448123366,17.4997005,10.8546839
0.0130412532,11.1618328,10.8455524
0.010872148,26.5285053,10.8466845
-0.0030568717,23.8611717,10.8539429
0.000897732913,14.0298061,10.8518839
-0.00715886988,18.9395885,10.8560772
-0.0098491516,22.6101227,10.8574753
-0.000142330973,50.9829979,10.8524256
0.00378524931,42.5797157,10.8503799
-0.00199444522,13.1564312,10.8533897
0.0223181304,42.2492485,10.8407059
-0.00760665536,29.0306053,10.8563099
0.00789685082,32.1582298,10.848237
0.228751943,2.03860784,1.20015371
0.00226769946,12.4010801,10.8511705
0.0435684845,10.4890976,10.8295708
-0.00406222232,26.0564117,10.8544664
-0.0123534547,32.7837563,10.8587761
-0.003461716,44.5507088,10.8541536
-0.00756004686,23.9909973,10.8562851
0.0179067943,23.3064613,10.8430119
-0.00247565378,38.9799957,10.8536406
-0.00481107971,26.0210037,10.8548555
-0.00699061714,49.6139221,10.8559895
0.0104756569,19.9309864,10.8468914
0.00825091265,31.544508,10.848052
0.000528165838,16.8505707,10.8520765
0.0150156394,40.4906998,10.8445215
0.00801503658,49.0828171,10.848175
-0.00566581031,37.7997589,10.8552999
0.0136000309,53.9689941,10.8452606
-0.00371146156,22.0790157,10.8542833
0.0034749466,24.6401272,10.8505421
0.00966912229,49.0356064,10.847312
0.226834834,2.01500297,1.19477773
1.06649327,5.28425694,2.84834504
0.427163243,3.5729146,1.68313468
0.628941298,4.36367273,2.08964872
0.00318019558,14.7025404,10.8506956
0.0125917671,35.0970192,10.845787
0.00649333792,46.8285675,10.8489685
0.000302491535,30.4586926,10.8521938
2.13366365,6.38187647,4.54093552
0.00154015911,44.9401894,10.8515491
-0.00575254625,23.9319859,10.8553457
0.00523563894,28.5703144,10.8496237
0.00359424483,49.20084,10.8504791
-0.00391763821,24.4748955,10.8543911
3.00531173,7.5975194,7.92371511
-0.00688397326,28.9833965,10.8559341
0.00734802382,29.79776,10.8485231
0.304817617,2.7939589,1.40013897
0.00715490617,41.7889595,10.8486233
0.00693547074,20.0490093,10.8487377
0.0122721065,50.5345078,10.8459539
0.00164533523,36.4188843,10.8514948
0.00825403817,36.6785355,10.8480501
0.0107243145,23.5779152,10.8467617
0.00609441055,20.0726147,10.8491764
-0.00595090771,15.0802164,10.8554487
0.02439804,10.7605524,10.8396177
0.00502676563,39.9831963,10.8497334
0.00614481186,21.8665733,10.8491497
-0.00287636044,34.1646347,10.8538494
-0.00383904576,35.8877792,10.8543501
0.00534506654,35.5337067,10.8495674
0.0135867698,53.9453888,10.8452682
-0.00171303598,38.0004005,10.8532438
-0.00968828145,20.6981392,10.8573914
2.73968148,7.82176447,8.56750298
-0.00673002098,34.3416672,10.855854
1.67240012,5.99239826,3.80244327
0.00951424241,16.1896381,10.847393
0.262845963,2.41628337,1.29277277
-0.00399456592,13.4396877,10.8544312
0.255246222,9.5331068,10.7160559
-0.00508726994,47.5367088,10.8549995
0.00986447372,19.6713352,10.8472099
0.0115733547,42.4498901,10.8463192
0.0106602861,17.9953995,10.8467951
1.02102351,5.2134428,2.77399969
0.0044637071,14.2776556,10.8500261
0.446167022,3.66733336,1.72405887
0.0139467493,11.1028204,10.8450794
0.0143427867,23.1648331,10.8448734
0.00338669471,11.6929388,10.8505878
-0.00614817673,23.9437885,10.8555508
0.00831329543,48.5635109,10.8480196
-0.00686476892,34.4714928,10.8559237
-0.00459866179,53.3434677,10.8547449
0.00582121639,26.3632717,10.8493185
0.000922797248,44.3028603,10.8518715
0.0105310548,35.3802757,10.8468628
0.00535930088,50.2158432,10.8495598
0.000345607783,12.9675932,10.8521719
0.00532802101,33.2204437,10.849576
0.00656711077,35.4982986,10.8489304
0.0858424753,10.1114225,10.8072815
-0.00788939465,29.0542107,10.8564568
-0.00750061451,20.4738941,10.8562546
-0.00716617005,18.9749947,10.856081
0.013456638,53.9217834,10.845336
0.0347349457,10.5953188,10.8342047
0.00826553628,11.4332867,10.8480444
0.0120230466,26.7173443,10.8460836
0.00836462062,40.632328,10.8479929
-0.0061093173,19.1048203,10.8555307
-0.0109905656,41.4820976,10.8580685
0.0062374305,26.3750744,10.849102
-0.00904909987,24.2978592,10.8570595
0.278777897,2.56971383,1.33430994
0.00575143937,35.521904,10.8493557
0.0113748005,50.4282875,10.8464222
0.00784882903,17.8891773,10.8482618
0.00231600576,53.5441093,10.8511457
0.00259748031,12.4482899,10.8509989
0.251455694,2.29825974,1.26242757
0.0125851845,54.051609,10.8457909
-0.00405398477,13.4987001,10.8544617
-0.00693690451,53.2490501,10.8559618
0.010103141,16.2132435,10.847086
-0.00155354792,38.9563904,10.8531609
0.00497849146,26.3396683,10.8497581
0.00322593795,14.1832371,10.8506718
-0.00632943446,32.4296875,10.8556452
0.175883383,1.2596519,1.04385257
0.472091436,9.19083786,10.5944691
0.0132017238,35.2858582,10.8454685
-0.0119475229,22.3976803,10.8585653
0.00327230059,12.6607323,10.850647
-0.00171905942,18.620924,10.8532467
0.00280694151,34.8255653,10.8508902
-0.00283263647,13.239048,10.8538265
3.07965803,7.2670536,6.91295719
0.297612369,2.73494697,1.38216388
0.0124686547,16.4492893,10.8458519
-0.00261076097,13.2154427,10.8537111
-0.0120338211,22.4212837,10.8586102
0.00459798425,14.2894583,10.8499565
0.00307415356,12.5309057,10.8507509
0.0120113008,18.089817,10.8460903
-0.00602002582,40.8801765,10.855485
0.00655000797,38.7439499,10.8489389
0.00200377661,44.2674522,10.8513079
-0.00220366195,13.8055611,10.8534985
0.00111573515,35.6635323,10.8517704
-0.0040235389,13.5341072,10.8544464
0.00833647326,19.6123219,10.8480072
-0.00358263403,44.6097221,10.8542166
-0.0118965479,22.4802952,10.8585396
-0.00432531675,26.0446091,10.8546028
0.00704981713,46.8639717,10.8486786
-0.00282087899,13.7465496,10.8538198
-0.00250653783,49.3778763,10.8536568
-0.0161631797,41.1752357,10.860755
0.00953999162,17.9481888,10.8473797
0.0139335664,21.5007,10.8450871
0.0117241722,24.8171635,10.84624
0.00433839811,20.1198235,10.8500919
0.00942004099,31.5681133,10.8474426
0.0164648835,42.3672752,10.8437653
0.0276229642,10.70154,10.8379297
0.00461849011,19.4942989,10.849946
0.522956729,9.1318264,10.5650997
0.407042682,3.4666934,1.63903892
-0.00217474392,51.0538101,10.8534842
0.00235225097,14.1242247,10.8511267
0.00387682556,14.2304459,10.8503323
-0.00184636074,32.3352661,10.8533125
0.0528299995,10.3946791,10.8247032
0.00397973042,33.1968384,10.8502789
-0.00383096072,49.9325867,10.8543453
-0.000597414444,29.5735149,10.852663
-0.00553926686,34.5659142,10.8552341
-0.00634995149,37.7289467,10.8556557
0.0124632167,25.2066422,10.8458548
-0.00463328883,35.9821968,10.854763
0.0121623185,50.5581131,10.8460112
-0.00534073869,23.9201832,10.8551311
-0.00230787182,17.5823174,10.8535528
0.0137355272,48.8113632,10.84519
0.292031288,2.68773746,1.36811745
-0.0065729674,37.6227264,10.855772
0.00794738811,21.3000603,10.8482103
-0.0052492572,27.60252,10.8550835
0.00683254702,26.9061813,10.8487921
-0.0106896656,39.2514496,10.8579121
-0.0020386884,25.5725136,10.8534126
-0.00966248661,20.6391277,10.857378
-0.00916010235,39.6291275,10.8571177
0.0122925527,40.1484299,10.8459435
0.0137249399,21.4888973,10.8451958
-0.00781250093,32.9607925,10.8564167
0.173263803,1.21244252,1.03560984
0.00906316191,52.3402672,10.8476286
0.139767081,9.83996773,10.7785788
-0.00434171269,35.9349861,10.8546114
0.0049366001,33.9757957,10.8497801
0.0123951668,23.5425091,10.84589
0.00840137899,38.366272,10.8479738
0.000239163244,15.8945789,10.8522272
-0.00728648901,17.216444,10.856143
-0.00616938621,34.5305061,10.8555622
0.0110097565,50.6289253,10.8466129
0.00819217972,35.4510918,10.8480825
0.0112913055,23.5661125,10.8464661
-0.00993611757,41.505703,10.8575201
1.26394379,8.57711506,10.0916948
-0.00642530061,53.2726555,10.8556957
-0.012012044,22.4566917,10.8585997
-0.000185040408,37.2450485,10.8524485
-0.0010020833,18.5973186,10.8528738
1.6850915,6.00420094,3.82225776
0.00658146106,23.660532,10.8489227
-0.00784965791,40.9155846,10.8564358
-0.00101387606,13.8999796,10.8528795
1.14144289,8.64792919,10.1768169
-0.00849258713,22.2088413,10.8567705
0.00762729533,46.9111824,10.8483772
0.00921670254,28.4286861,10.8475485
0.0100619281,49.0238037,10.8471069
-0.00274301181,25.5961189,10.8537798
-0.00598996971,47.572113,10.8554688
0.00722907856,53.6739349,10.8485851
0.338398069,9.37967587,10.6701012
0.00184794469,11.8109617,10.8513889
-0.00367879239,15.7647533,10.8542662
0.0137037998,31.6625328,10.8452063
-0.00841493346,48.0324059,10.8567295
0.0134153543,23.1412277,10.8453569
0.0566254519,10.359272,10.8227053
0.00440396648,51.8799744,10.8500576
0.00398693234,41.7417488,10.850275
-0.010482939,32.5477104,10.8578043
0.00651875092,20.060812,10.8489552
-0.00822779723,29.2312469,10.8566322
0.300463766,2.7585516,1.38929844
0.160625696,9.76915359,10.7673941
0.000730242289,45.7663536,10.8519716
0.0106116133,19.7067413,10.8468208
-0.00606209878,52.8123627,10.8555059
-0.00653717155,49.5667152,10.8557539
0.0018347064,19.4116821,10.8513966
0.00206297566,28.6647339,10.8512774
-0.00707674306,30.6357269,10.8560343
0.0102338549,38.4842987,10.8470173
0.00262752781,19.4352875,10.8509836
0.250355512,2.2864573,1.25946617
0.0124199549,26.6347275,10.8458767
0.00160963403,11.8345671,10.8515139
-0.00958561897,24.2624531,10.857338
-0.00297732372,17.558712,10.8539019
1.0901438,5.319664,2.88674688
-0.00472269813,43.2288475,10.8548098
0.0122672701,30.140028,10.8459568
-0.00350653636,34.6485291,10.8541765
0.216690183,1.88517702,1.16599989
0.00848852657,30.2698536,10.847928
0.0169109814,23.2474499,10.8435316
0.00369923376,50.1686325,10.8504248
0.00729016401,19.5769157,10.8485527
1.38389838,5.69733953,3.35290074
0.00774240354,20.0254059,10.8483171
0.00699540181,38.3072624,10.8487062
0.168191001,1.11802363,1.0194906
1.01367676,5.20164013,2.76191926
0.197474644,1.6137228,1.10985243
0.000620157865,46.5571098,10.8520288
-0.00777883828,29.2784557,10.8563995
0.00894339196,45.2470512,10.8476906
-0.00400777301,46.2738533,10.8544378
1.30652177,8.55351067,10.0613375
-0.0126627292,30.89538,10.8589373
0.0149900839,25.135828,10.8445349
-0.00357788266,44.5861168,10.8542137
-0.00553423585,20.9459896,10.8552322
0.0338598788,10.6071215,10.8346634
0.133523941,9.86357307,10.7819176
0.00365747418,14.678936,10.8504467
-0.00051616336,15.8709745,10.8526201
0.162145987,1,1
0.00745458808,26.4104824,10.8484669
-0.000140266056,15.8827763,10.8524246
-0.00683428999,17.1574306,10.8559084
0.00697235763,43.476696,10.8487186
-0.00881400332,52.989399,10.8569374
0.00172576401,11.8227644,10.8514528
0.0170595143,40.3962784,10.8434544
-0.00448411936,46.1676331,10.8546858
1.24567044,5.5321064,3.13557577
0.281350017,2.5933187,1.34092224
0.253676832,2.32186437,1.26838958
0.000125263978,18.5619125,10.8522863
0.00196782965,36.430687,10.8513269
0.0101268357,38.472496,10.8470736
0.00576843927,24.6873379,10.8493462
0.198258445,1.62552512,1.11218762
-0.00370468735,51.5967178,10.8542805
0.00404553488,30.3760757,10.8502445
0.028329106,10.6897383,10.8375607
0.0658117384,10.2766552,10.8178654
3.08654547,7.290658,6.98572969
0.00858868379,24.7463493,10.8478756
-0.0070928107,34.4124832,10.8560429
0.0102843195,38.5787163,10.8469915
0.0071270722,47.1000214,10.8486385
-0.00453595724,27.3074608,10.8547125
0.0078801997,51.9980011,10.8482456
0.236656234,2.1330266,1.22211969
0.00328600779,51.8445702,10.8506403
-0.0164870247,41.2342453,10.8609228
0.00227745483,17.7239456,10.8511658
-0.00583697064,51.4668922,10.8553896
0.682596862,4.5171032,2.18960452
0.00694832951,29.7859573,10.848731
0.00472120941,34.872776,10.8498926
0.00753809651,36.6431274,10.848424
1.08219111,5.3078618,2.87385345
0.00100699405,15.9181833,10.8518276
0.0101347826,42.4734955,10.8470697
0.665441871,4.46989393,2.15793633
0.0145106493,21.5479088,10.8447857
0.0225249715,42.072216,10.8405972
0.00416017044,18.4438896,10.8501844
0.00153450319,43.3704758,10.851553
0.00866716169,28.4522896,10.8478346
-0.00366444397,18.6917381,10.8542595
0.00121657306,24.5929184,10.8517179
-0.000297745224,34.0938187,10.8525066
0.010723182,24.7935581,10.8467627
-0.00256042206,26.1154232,10.8536844
0.0137144206,21.6659336,10.8452015
0.00848161709,53.709343,10.8479319
-0.00314902351,20.3204632,10.8539906
0.00290474226,24.6283264,10.8508387
-0.00721578486,49.6729355,10.8561068
0.0186888948,33.5037003,10.8426027
9.84611688e-05,41.6827354,10.8523006
-0.0073859822,17.2636528,10.8561945
0.0073436629,20.0372066,10.848525
0.0579275787,10.3474693,10.8220196
-0.00853249431,20.816164,10.8567905
0.0143445069,11.079216,10.8448725
1.72369051,6.039608,3.88260674
0.0394304805,10.5363073,10.8317423
-0.000323133689,28.735548,10.85252
-0.0100239189,39.5937195,10.8575659
-0.00708767539,52.8595734,10.85604
-0.000499932619,36.3362656,10.8526115
0.0097937407,50.676136,10.8472471
0.590474844,9.06101227,10.5255823
0.00490199728,38.7911568,10.8497982
-0.00358677958,46.0023994,10.8542185
-0.00799589138,47.6665344,10.8565121
0.013325206,41.8833771,10.8454046
0.0120265493,50.4754944,10.8460827
0.00333614601,18.4674931,10.8506136
0.00820797402,17.90098,10.848074
-0.00727098808,29.0070019,10.8561354
-0.00939104985,42.9691925,10.8572369
-0.00788329542,20.8515701,10.8564539
0.904609323,5.0128026,2.58000493
0.00636259234,41.7771568,10.8490362
0.011594655,26.5639133,10.8463078
0.0135809714,48.7877579,10.8452711
-0.0124805458,32.7719536,10.8588428
-0.00460808584,19.1874371,10.8547497
0.0011211019,11.8935785,10.8517675
0.000351476629,44.8929787,10.852169
-0.00161878229,15.8355675,10.8531942
0.218485788,1.90878177,1.17113483
-0.00447056163,23.8965797,10.8546782
1.05106866,5.26065207,2.8232038
0.0023674788,27.9329872,10.851119
-0.00421403814,46.0732155,10.8545446
0.00086842326,52.5881195,10.8518991
0.00818034075,43.5003014,10.8480892
0.261674315,2.40448093,1.28967726
2.56372643,6.71234226,5.31713915
0.00285101752,40.7267456,10.8508663
-0.00307052978,33.0670128,10.8539505
1.53110087,8.43548679,9.89383984
1.4156189,5.7327466,3.40245748
0.0104034124,17.9835968,10.8469296
-0.00429444062,41.6119232,10.8545866
0.00803638622,50.7351456,10.8481636
-0.000790098449,26.1744347,10.8527632
2.19441676,6.42908573,4.64309168
1.16491342,5.4258852,3.00709653
0.00911588687,28.1808357,10.8476009
-0.00621122634,28.9479904,10.8555841
0.00901704095,36.7257462,10.8476524
0.0100005465,38.4606934,10.8471394
-0.00591415213,17.4288864,10.8554296
0.0175134875,10.9375877,10.8432169
-0.00246349955,13.7819567,10.8536339
-0.0113422666,32.5831184,10.8582516
-0.00237420597,13.1918383,10.8535881
0.0238128304,10.7723541,10.8399239
0.15692088,9.78095627,10.7693834
0.0235767178,42.1194229,10.8400478
0.000889913761,12.1886377,10.8518887
0.000529140991,48.3510704,10.8520765
-0.00343070785,27.2484493,10.8541374
-0.0102277026,39.2278442,10.8576717
0.277504563,2.55791163,1.33102715
0.00161943608,20.1906376,10.8515081
0.0108546857,42.4616928,10.846694
-0.00255414634,49.9797974,10.8536816
0.00411629863,47.229847,10.8502073
0.627017796,9.0256052,10.5039339
